id,word,country,timestamp,recognized,numstrokes,numpoints
6065838727626752,dog,ZA,1485252034598,1,1,41
5989799481573376,dog,DE,1489568567179,1,2,51
6371530474782720,dog,RU,1485365558159,1,10,60
6611023253471232,dog,RU,1485178400149,1,2,51
5405403749810176,dog,GB,1488802484518,1,4,46
4942068382171136,dog,US,1489149848390,1,8,52
5331544421957632,dog,CZ,1490267735355,1,4,65
6239794227052544,dog,US,1489495711437,1,5,62
6495749732827136,dog,SE,1490625568284,1,6,49
6445521130487808,dog,KR,1489921719963,1,8,69
6162054731792384,dog,US,1490403476307,1,3,51
5593852956114944,dog,US,1488505017812,1,8,51
6397153792491520,dog,US,1490723180489,1,6,54
6340394591715328,dog,US,1490398977797,1,9,44
6547996667805696,dog,US,1490401519856,1,5,62
5635257330040832,dog,RO,1490622175599,1,7,47
5671152238198784,dog,CA,1485805266549,1,1,35
6519794222235648,dog,US,1485735034792,1,12,78
5812563969310720,dog,US,1485194750153,1,7,75
5266630655344640,dog,US,1489527017229,1,2,56
5708524069847040,dog,US,1490060812433,1,2,49
5903447285039104,dog,US,1489369778663,1,8,73
6295063158063104,dog,GB,1490482350525,1,11,51
5777350585221120,dog,GB,1489602829643,1,2,32
6296892596027392,dog,US,1489366699287,0,2,47
5040798745755648,dog,BR,1485484998795,1,11,73
5017380281384960,dog,US,1489716278925,1,3,48
5369906151292928,dog,US,1485137204629,1,9,78
6714131694485504,dog,GB,1485695268277,1,15,80
6533116401287168,dog,US,1488688003727,1,8,61
6720328690565120,dog,US,1488475306267,1,6,50
5011167426641920,dog,IT,1489220323209,1,5,97
6502428763488256,dog,BR,1485393382522,1,2,42
6447605615689728,dog,DE,1488984885247,1,3,55
5588986930135040,dog,ZA,1485549509362,1,13,76
5731710035558400,dog,IT,1485203762163,1,8,74
4993580626083840,dog,FR,1490710861368,1,8,71
6302967764353024,dog,BR,1485381779870,1,7,44
6135002796392448,dog,CA,1489077142179,1,2,50
4751773782769664,dog,US,1488339369243,1,9,67
5715826990645248,dog,HR,1490122186029,1,6,47
6049252096606208,dog,SA,1488532532217,1,1,41
6113969200693248,dog,AT,1488806654866,1,2,42
4997791019433984,dog,CA,1489264521181,1,1,29
5932068720607232,dog,GB,1490817676803,1,9,69
6483620527079424,dog,IN,1488989803900,1,3,54
5137187341336576,dog,CA,1485624027132,1,2,31
6568818837028864,dog,IT,1489662603191,1,8,66
5632630991093760,dog,US,1489889397257,1,6,54
5572396658458624,dog,US,1490360197749,1,9,70
6153679197437952,dog,US,1485733087436,1,3,35
5876657497833472,dog,BG,1485693275998,1,6,57
5187903456018432,dog,BR,1485694755867,1,1,43
4922256872439808,dog,TR,1488791499746,1,7,50
5041016644042752,dog,US,1489020465661,1,6,63
4670854216548352,dog,FR,1489586185641,1,6,61
5517310469079040,dog,MY,1485770204802,1,10,62
5238827352326144,dog,FI,1490550306640,1,12,60
6047782953549824,dog,FR,1485437737167,1,6,37
6574101999124480,dog,GB,1489137198666,1,17,81
5846553702957056,dog,PT,1485439207132,1,1,37
6571526897795072,dog,US,1489284827772,0,7,55
5249611394449408,dog,GB,1489051770300,1,12,109
5612465062674432,dog,US,1488987718329,0,4,48
5940807561379840,dog,US,1488392818488,1,6,61
5990342409060352,dog,BN,1490601299736,1,12,90
4910256515710976,dog,US,1490634705870,1,7,53
6277547996217344,dog,GB,1488888617504,1,10,45
4538686882447360,dog,US,1490313773120,1,12,68
5600869053628416,dog,US,1488809358763,1,8,59
4990900012843008,dog,US,1489075755605,1,10,65
6580590973288448,dog,US,1490373846728,1,3,34
6391000144543744,dog,US,1490142448869,1,8,40
6218701038682112,dog,US,1488983293151,1,7,79
6664520963457024,dog,US,1485193999510,1,11,61
6229477715607552,dog,AT,1489342807054,1,6,64
6001149201088512,dog,US,1489699021220,1,4,31
4547466584129536,dog,TW,1488886719537,1,10,100
5251037189373952,dog,US,1489524965969,1,8,99
6601735655129088,dog,BE,1485196979044,1,8,60
5976946842271744,dog,IN,1489499159721,0,10,61
5561535676022784,dog,PH,1489312174297,0,12,43
4880335277916160,dog,DE,1485532530631,1,2,48
6545469180215296,dog,US,1490117256226,1,10,82
4982294659989504,dog,US,1490717001505,1,1,42
5663947493474304,dog,US,1488910388152,1,4,66
5348001092468736,dog,US,1489850451349,0,9,60
5011034148438016,dog,SE,1489160791056,1,4,55
5962712381128704,dog,GB,1489712764249,1,9,79
6379565012221952,dog,US,1489530489968,0,10,50
4593768227405824,dog,GB,1490114211227,1,1,23
4686229461270528,dog,GB,1488826972007,1,8,61
4956156617293824,dog,GB,1485210621047,1,8,62
5880509743759360,dog,IE,1489612844432,1,12,93
4741956997480448,dog,GB,1489329130150,1,3,31
6556192656588800,dog,SA,1489300449588,1,7,51
5914081758281728,dog,SG,1489071051304,0,6,39
5258373614272512,dog,US,1490152472092,1,10,81
6663832392957952,dog,AU,1485593621101,1,4,54
6559108603838464,dog,US,1489084429540,1,8,54
5493209859883008,dog,US,1489249131052,0,6,54
4656754023464960,dog,US,1489637461118,1,1,41
4774841783681024,dog,US,1488420239942,1,8,85
6705564589490176,dog,US,1490401813695,1,9,41
5533849192759296,dog,US,1490410795496,1,2,36
6209618273370112,dog,LV,1490545082609,1,9,65
6393195560697856,dog,US,1489463991957,1,1,32
5145426091048960,dog,US,1489494122115,0,7,68
6568321342242816,dog,GB,1488812074909,1,7,60
5151831246241792,dog,HR,1490689011375,1,8,67
6666435608707072,dog,US,1489584718092,1,10,82
6008372501413888,dog,US,1485287874290,1,13,49
5131325797302272,dog,BR,1490582349154,1,12,53
5969680382558208,dog,MX,1485573452928,1,8,36
4682996558856192,dog,ID,1489100682463,0,11,73
6177725377150976,dog,US,1485804216020,1,10,54
5008211084050432,dog,GB,1485464377199,1,10,61
6069919550537728,dog,US,1485888986591,1,7,61
6681579881496576,dog,US,1490240594449,1,13,84
6346811256078336,dog,US,1489155413266,1,9,65
4884125112598528,dog,US,1489609771326,1,13,74
6532768240500736,dog,FR,1488794385357,1,8,38
4550407734951936,dog,US,1485402425572,1,1,50
4546363217936384,dog,US,1485286802482,1,11,83
5634689589051392,dog,GB,1490572922338,1,1,38
6014382448312320,dog,SE,1489693260750,1,6,49
6182773406564352,dog,GB,1485282499880,1,9,73
5704921213042688,dog,AE,1489053924863,1,7,54
5926071260151808,dog,IN,1488709077129,1,16,57
4793128865234944,dog,US,1490459452749,1,8,54
5096518476365824,dog,US,1490112765882,1,13,97
4619485837262848,dog,US,1488503867043,0,7,74
4530973171515392,dog,PL,1489170070595,1,8,49
4573894864273408,dog,VN,1485429441889,1,9,51
5180676229824512,dog,US,1489087142548,1,4,74
4640799583109120,dog,US,1485612769462,1,2,46
5505722223689728,dog,US,1490015816620,1,5,53
5764624517431296,dog,IT,1485438859807,1,9,88
4511060360953856,dog,CA,1489227297658,1,11,52
5097175090462720,dog,RU,1485871369114,1,9,54
4928521115795456,dog,US,1489774074270,1,4,45
6371824759734272,dog,PL,1490613496367,1,1,34
4767575504322560,dog,TH,1488607923908,1,3,46
6308848308584448,dog,BG,1489144412052,1,10,80
6093444088856576,dog,US,1488680348600,1,8,66
6268942442037248,dog,CA,1490570777006,1,9,48
5254575973990400,dog,US,1489150813641,1,8,62
6610816587530240,dog,SG,1489303052580,1,4,39
4841265348739072,dog,US,1490130256033,1,11,73
6287666335186944,dog,US,1489278341425,1,7,49
4572857428344832,dog,ES,1485798991394,1,7,71
5982513119887360,dog,RU,1489569813637,1,6,46
4596547104800768,dog,GB,1490042479367,1,11,49
4906125881245696,dog,SE,1488616806013,1,10,53
6497183094276096,dog,GB,1488739764333,1,9,71
4782444764987392,dog,US,1489855485849,1,1,51
6694265457475584,dog,US,1485382495396,1,7,73
5527924071464960,dog,MY,1485870713103,1,6,49
4749593231228928,dog,IT,1489927369663,1,3,68
5693051940896768,dog,US,1485459912786,1,19,78
4879233916600320,dog,US,1488590475136,1,5,40
6527457094008832,dog,BD,1489825552943,1,11,93
6742111053414400,dog,BE,1489078345179,1,8,65
5400174761345024,dog,HU,1488980236959,1,9,59
6690155039555584,dog,US,1485564286574,1,4,71
4749225877307392,dog,US,1489511521697,1,7,59
6367616278986752,dog,IT,1488721956421,1,11,65
5484408666587136,dog,US,1489511191159,1,2,51
6156178612551680,dog,NO,1490401950317,1,1,52
5611076915822592,dog,US,1489293739141,1,2,51
4586982967607296,dog,CA,1488744423645,1,10,71
5564884810989568,dog,SA,1489432823638,1,12,84
6735211591106560,dog,GB,1489177647528,0,7,70
6527496709210112,dog,KR,1485180791433,1,7,45
5650314302586880,dog,US,1490812587182,1,6,47
5179864350982144,dog,US,1485635470184,1,11,105
6321450866704384,dog,CA,1490029434644,1,9,93
4717709273071616,dog,KR,1489993254477,1,8,45
6656568542101504,dog,IT,1490217052201,1,14,100
6017170251186176,dog,CA,1490638389637,1,14,73
4717064910536704,dog,US,1488576116739,1,1,38
5186202292453376,dog,TR,1489686013364,1,2,68
4788344909201408,dog,DE,1490107592790,1,1,28
6437946452344832,dog,RO,1490676702878,1,4,43
5114401197654016,dog,US,1485387110655,1,8,75
5693433287016448,dog,GB,1485278363957,1,6,46
5547846155632640,dog,US,1490638525699,1,8,70
6316423225802752,dog,US,1485368234880,1,1,8
5885698215247872,dog,GB,1490730497828,1,3,41
6468310516367360,dog,US,1485657260869,1,7,80
5546187341955072,dog,HU,1489519618630,1,8,53
6153053205954560,dog,US,1485804251338,1,4,64
4820418638643200,dog,GB,1485419967998,1,12,54
5841652771979264,dog,GB,1489085642459,1,5,68
5451015098728448,dog,FR,1485709471271,1,1,25
5438296354193408,dog,US,1488779231171,1,5,34
5790878276780032,dog,BR,1485466659295,1,12,92
4721947415937024,dog,SK,1489248390095,1,9,71
6651523465478144,dog,AU,1490085642619,1,7,45
5215790137606144,dog,US,1489177241961,1,5,41
5583547517632512,dog,US,1489175316307,1,1,51
6170063285518336,dog,US,1489083016660,1,11,59
6719711205130240,dog,US,1490817749690,1,8,54
6701479589052416,dog,CA,1489773881540,1,11,97
6145083755724800,dog,CA,1489047430584,1,11,97
4886216459681792,dog,NO,1488355973971,1,4,70
5754432337739776,dog,US,1490623616490,1,1,43
4607178038050816,dog,US,1488999556837,1,6,55
6009966685061120,dog,US,1490017372162,1,6,63
6569103936454656,dog,BR,1485469811680,1,3,67
6340776390819840,dog,US,1488483887047,1,11,70
5687228665692160,dog,TH,1488542495540,1,11,88
5719995021524992,dog,GB,1490817872255,1,6,64
5470577093509120,dog,US,1488595793201,1,1,2
5006739583795200,dog,BE,1489338902027,1,8,41
4571163076329472,dog,CO,1490669291396,1,6,43
4996787947438080,dog,VN,1485764166016,1,7,40
6321986416410624,dog,US,1485395172295,1,6,65
6005702239715328,dog,ID,1485164030011,1,4,61
4871403088117760,dog,BG,1485699829404,1,16,64
5213682587926528,dog,HU,1485457113024,1,10,58
5565247702171648,dog,US,1488388212091,1,5,67
6149721129222144,dog,DE,1490559755852,1,5,59
5597350200344576,dog,CZ,1489563634850,1,1,47
5203569479254016,dog,US,1489254928304,1,5,68
6194898933907456,dog,DE,1489179627494,0,6,46
5940349291724800,dog,US,1489778209947,0,3,23
5570000490332160,dog,HU,1485425468179,1,9,61
5218788075110400,dog,US,1489794931334,1,2,36
5945242467434496,dog,US,1489417136388,1,7,82
5694536737095680,dog,SE,1490550747488,1,1,52
4680666941751296,dog,PH,1488798221126,0,8,48
6704448824934400,dog,FI,1485257909335,1,10,72
4549312816087040,dog,LB,1489592086185,1,10,56
6329791747719168,dog,TW,1485519074067,1,12,87
5271532374851584,dog,GR,1485803562078,1,7,70
4791714059386880,dog,US,1489509853663,0,8,37
5305444832641024,dog,US,1485360997539,1,12,103
5430219437506560,dog,FI,1485292090594,1,2,44
5764382199906304,dog,SK,1489585912249,1,6,61
6382852927127552,dog,US,1489497755380,1,14,95
6723159526998016,dog,US,1490575907058,1,8,62
6551128269389824,dog,KR,1489922853673,1,5,45
5935648785563648,dog,KR,1490086412770,1,9,68
6401336738316288,dog,BR,1489021857144,1,4,46
4965556690092032,dog,KZ,1485264091729,1,3,70
5771752732884992,dog,TW,1490545105696,1,2,45
5588594372640768,dog,AU,1489136521438,1,5,52
5396543102255104,dog,LV,1485691877307,1,8,37
5951472770482176,dog,AU,1488412684534,1,8,61
5352816723886080,dog,CA,1490323253411,1,6,57
5802510927265792,dog,FI,1485599683058,1,9,63
5760381639196672,dog,AU,1490062070802,1,4,48
6723002223820800,dog,TH,1490794538301,1,4,44
4946463526223872,dog,US,1489804774665,1,9,44
6591088074686464,dog,US,1490561980158,1,9,64
5665412563861504,dog,HU,1490549426838,1,6,57
6046588394799104,dog,US,1489433421118,1,6,65
5768647391838208,dog,GB,1485801473281,1,7,63
6533893236719616,dog,US,1489513352396,1,6,56
4770471486685184,dog,FI,1488708524068,1,3,54
6024070606880768,dog,AR,1485312371208,1,13,59
4599042279473152,dog,TW,1489802191053,1,2,57
5245446601572352,dog,DE,1489943615538,1,10,50
6511821219430400,dog,FR,1485708561805,1,7,70
4595381792931840,dog,GB,1490262517814,1,11,46
5712907989942272,dog,PK,1490260595010,1,10,78
4961013734572032,dog,US,1490040501009,1,7,83
5031770653196288,dog,US,1489156409668,1,7,56
5622010946256896,dog,US,1490100846642,1,7,57
6648954957594624,dog,FI,1489145052002,1,5,36
4963330282225664,dog,GB,1488728043846,1,3,51
4933368338710528,dog,VE,1490546828799,1,4,49
5529731443195904,dog,SE,1489518629997,1,5,57
6368134493634560,dog,TH,1488872678631,1,4,46
6394270980243456,dog,CA,1489285686155,1,3,56
6346532821401600,dog,AU,1488800835545,1,8,40
5916457948938240,dog,US,1489286553912,1,13,88
4937789458087936,dog,GB,1485458654514,1,9,41
4722491270365184,dog,RU,1485887230316,1,6,64
6738776296521728,dog,HR,1490625699328,1,7,53
5704866854862848,dog,US,1488559937065,1,6,62
5402942737743872,dog,US,1485362641914,1,7,65
5783813705695232,dog,US,1489703061114,1,1,40
5469715180814336,dog,UA,1489342403930,1,3,52
4510215661682688,dog,US,1488935810633,1,6,67
5868970122936320,dog,US,1490555586645,1,7,55
6038646484369408,dog,DE,1485544500865,1,8,65
5131732913225728,dog,PH,1490170800071,1,6,58
5654346932944896,dog,PL,1488484351377,1,10,51
5223178571874304,dog,RO,1490551728395,1,7,63
6506207428739072,dog,BR,1485905689158,1,7,55
5894769236508672,dog,RU,1488868661939,1,5,41
5925381917900800,dog,BR,1488776879450,1,7,57
6210931207962624,dog,US,1488475650820,0,20,108
4844177219125248,dog,US,1489175839767,1,7,55
5936240501194752,dog,US,1488781641880,1,7,74
6486335231623168,dog,NZ,1490418508690,1,2,58
5116709386059776,dog,PT,1490181318389,1,7,62
4860618894999552,dog,US,1485809625638,1,4,57
5779276676726784,dog,RU,1489927771657,1,8,71
5520687869460480,dog,US,1490655706330,1,25,155
5015997222223872,dog,US,1485359875043,1,4,46
5879696183001088,dog,US,1488745218808,1,13,84
5073450429317120,dog,ID,1485768800574,1,4,39
5415126821765120,dog,US,1485819065022,1,7,54
5939449730957312,dog,US,1490556081809,1,7,76
6064628922580992,dog,US,1485143688016,1,11,59
5205753352683520,dog,GB,1490540051506,1,3,45
4674968497422336,dog,US,1485309368068,1,5,65
5435277906542592,dog,NO,1490778632318,1,7,60
5125439699812352,dog,US,1485301272699,1,10,67
6441943707942912,dog,US,1489202071055,0,2,30
5120077965819904,dog,US,1488474156233,1,8,72
4800897487994880,dog,GB,1490103912104,1,5,57
5376078149320704,dog,US,1488485996149,1,7,60
5426820503568384,dog,US,1488609422719,1,8,70
4516511261655040,dog,US,1489853747351,1,3,41
6506707838566400,dog,FR,1490015067392,1,5,48
5477603207020544,dog,SG,1489482620083,1,10,67
5577418062430208,dog,KR,1489407072281,1,6,71
6461947853668352,dog,GB,1488892781448,0,18,76
6583967106990080,dog,US,1485271901621,1,1,58
6417602349891584,dog,US,1488555644100,1,4,38
5808387377856512,dog,US,1488902075169,0,6,91
5363691983732736,dog,US,1490546798846,1,8,110
